trial_order,condition,stimulus,sentence_extraction,comprehension_probe,probe_clause,response,accuracy,rt,participant_id,handedness,gender,first_language,age,other_languages,country_of_residence,rt_measure
48,incongruent,"['THE', 'friend', 'that the', 'BRIDE', 'teased', 'told', 'A', 'joke', 'about', 'THE', 'past']",object,The friend told a joke?,main_clause,n,0,1.1887577979996422,035,right,female,English,26,NA,Australia,keypress
49,other,"['The', 'JOB', 'that was', 'GIVEN', 'was', 'DIFFERENT', 'to', 'WHAT', 'she', 'EXPECTED']",assorted,The job was unexpected?,other,y,1,1.755599030000667,035,right,female,English,26,NA,Australia,keypress
50,congruent,"['The', 'TRUCK', 'that the', 'car', 'BUMPED', 'had', 'a', 'MAN', 'at', 'the', 'WHEEL']",object,The car bumped the truck?,relative_clause,n,0,2.4093698430006043,035,right,female,English,26,NA,Australia,keypress
51,congruent,"['The', 'NUN', 'that', 'BLESSED', 'the', 'MONK', 'lit a', 'CANDLE', 'on the', 'TABLE']",subject,The monk blessed the nun?,relative_clause,n,1,1.674649161999696,035,right,female,English,26,NA,Australia,keypress
52,other,"['The', 'MAN', 'who was', 'SHORT', 'gave his', 'WIFE', 'some red', 'CANDLES', 'for her', 'BIRTHDAY']",assorted,The man was short?,other,y,1,1.0067165050004403,035,right,female,English,26,NA,Australia,keypress
53,incongruent,"['THE', 'prince', 'that the', 'GIRL', 'helped', 'had', 'A', 'head', 'of', 'BLONDE', 'hair']",object,The girl had blonde hair?,main_clause,n,1,1.0052797010012,035,right,female,English,26,NA,Australia,keypress
54,incongruent,"['THE', 'car', 'that the', 'TRUCK', 'pulled', 'had', 'A', 'scratch', 'on', 'THE', 'door']",object,The truck pulled the car?,relative_clause,n,0,2.5602684040004533,035,right,female,English,26,NA,Australia,keypress
55,other,"['The', 'HAT', 'that was', 'WORN', 'by the', 'BOY', 'with a', 'JACKET', 'was too', 'SMALL', 'for the', 'MAN']",assorted,The jacket was too small?,other,n,1,1.587394238998968,035,right,female,English,26,NA,Australia,keypress
56,other,"['The', 'BOOK', 'that the', 'LADY', 'with a', 'TATTOO', 'had', 'WRITTEN', 'was her', 'BEST', 'book', 'YET']",assorted,The lady wrote a book?,other,y,1,1.0868284980006138,035,right,female,English,26,NA,Australia,keypress
57,incongruent,"['THE', 'knight', 'THAT', 'helped', 'THE', 'king', 'SENT A', 'gift', 'FROM HIS', 'castle']",subject,The knight sent a gift?,main_clause,y,1,1.039017043000058,035,right,female,English,26,NA,Australia,keypress
58,congruent,"['The', 'PRIEST', 'that the', 'cook', 'PAID', 'signed', 'the', 'CHECK', 'at', 'the', 'BANK']",object,The priest paid the cook?,relative_clause,y,0,1.2879842780002946,035,right,female,English,26,NA,Australia,keypress
59,congruent,"['The', 'GIRL', 'that', 'PUSHED', 'the', 'NERD', 'broke the', 'VASE', 'with the', 'FLOWERS']",subject,The girl pushed the nerd?,relative_clause,y,1,1.3874969399985275,035,right,female,English,26,NA,Australia,keypress
60,other,"['The', 'BOY', 'who', 'HAD', 'a', 'BIRTHDAY', 'called', 'HIS', 'best', 'FRIEND', 'for a', 'CHAT']",assorted,The friend called the boy?,other,n,1,1.4746075430011842,035,right,female,English,26,NA,Australia,keypress
61,incongruent,"['THE', 'hat', 'THAT', 'matched', 'THE', 'skirt', 'HAD A', 'bow', 'IN THE', 'back']",subject,The hat matched the skirt?,relative_clause,y,1,1.2394334949985932,035,right,female,English,26,NA,Australia,keypress
62,other,"['The', 'COLOUR', 'of the', 'HOUSE', 'was', 'BRIGHTER', 'than the', 'MEN', 'who travelled', 'EXPECTED']",assorted,The men travelled?,other,y,1,1.9081323999998856,035,right,female,English,26,NA,Australia,keypress
63,incongruent,"['THE', 'crook', 'that the', 'THIEF', 'warned', 'fled', 'THE', 'town', 'the', 'NEXT', 'morning']",object,The crook warned the thief?,relative_clause,n,1,3.79641584500132,035,right,female,English,26,NA,Australia,keypress
64,congruent,"['The', 'GROOM', 'that', 'CHARMED', 'the', 'AUNT', 'raised a', 'TOAST', 'to the', 'PARENTS']",subject,The aunt raised a toast?,main_clause,n,1,1.5069807630006835,035,right,female,English,26,NA,Australia,keypress
65,other,"['The', 'DESK', 'was', 'NEW', 'but', 'DUSTY', 'and', 'COVERED', 'with old', 'BOOKS']",assorted,The desk was new?,other,y,1,1.1703945500012196,035,right,female,English,26,NA,Australia,keypress
66,congruent,"['The', 'BUM', 'that the', 'cop', 'SCARED', 'crossed', 'the', 'STREET', 'at', 'the', 'LIGHT']",object,The cop crossed the street?,main_clause,n,1,1.1723687659996358,035,right,female,English,26,NA,Australia,keypress
67,other,"['The', 'CAR', 'that was', 'NEW', 'had', 'JUST', 'been', 'CLEANED', 'by', 'THE', 'old', 'LADY']",assorted,The car was new?,other,y,1,1.1560983920007857,035,right,female,English,26,NA,Australia,keypress
68,incongruent,"['THE', 'guy', 'THAT', 'thanked', 'THE', 'judge', 'LEFT THE', 'room', 'WITH A', 'smile']",subject,The judge thanked the guy?,relative_clause,n,1,1.190389847000915,035,right,female,English,26,NA,Australia,keypress
69,congruent,"['The', 'BUG', 'that', 'ATTACKED', 'the', 'ANT', 'was as', 'BIG', 'as a', 'COIN']",subject,The bug attacked the ant?,relative_clause,y,1,1.4901272019997125,035,right,female,English,26,NA,Australia,keypress
70,incongruent,"['THE', 'desk', 'that the', 'BED', 'scratched', 'was', 'TOO', 'old', 'to', 'BE', 'moved']",object,The desk was too old?,main_clause,y,1,1.991798414001096,035,right,female,English,26,NA,Australia,keypress
71,incongruent,"['THE', 'thug', 'that the', 'MAN', 'saw', 'had', 'A', 'hat', 'on', 'HIS', 'head']",object,The man saw the thug?,relative_clause,y,1,1.1553873689990724,035,right,female,English,26,NA,Australia,keypress
72,congruent,"['The', 'FOX', 'that', 'CHASED', 'the', 'WOLF', 'hurt its', 'PAWS', 'on the', 'WAY']",subject,The wolf chased the fox?,relative_clause,n,1,1.256823849000284,035,right,female,English,26,NA,Australia,keypress
73,incongruent,"['THE', 'boss', 'that the', 'CLERK', 'mocked', 'had', 'A', 'crush', 'on', 'THE', 'intern']",object,The boss mocked the clerk?,relative_clause,n,1,1.1221953549993486,035,right,female,English,26,NA,Australia,keypress
1,other,"['The', 'MAN', 'was very', 'HUNGRY', 'after the', 'MEETING', 'so', 'HAD', 'lunch', 'EARLY']",assorted,The boy was hungry?,other,n,1,1.389560547999281,036,right,female,English,23,NA,Australia,keypress
2,incongruent,"['THE', 'friend', 'THAT', 'teased', 'THE', 'bride', 'TOLD A', 'joke', 'ABOUT THE', 'past']",subject,The bride told a joke?,main_clause,n,1,1.8745804899990617,036,right,female,English,23,NA,Australia,keypress
3,congruent,"['The', 'CAR', 'that the', 'truck', 'PULLED', 'had', 'a', 'SCRATCH', 'on', 'the', 'DOOR']",object,The car pulled the truck?,relative_clause,n,1,2.275501848998829,036,right,female,English,23,NA,Australia,keypress
4,other,"['The', 'RING', 'that', 'WAS', 'sadly', 'LOST', 'was', 'FOUND', 'by the', 'FAT', 'and', 'VERY', 'happy', 'PRIEST']",assorted,The priest was sad?,other,n,1,2.643834534999769,036,right,female,English,23,NA,Australia,keypress
5,incongruent,"['THE', 'knight', 'that the', 'KING', 'helped', 'sent', 'A', 'gift', 'from', 'HIS', 'castle']",object,The knight helped the king?,relative_clause,n,1,1.8915254799976535,036,right,female,English,23,NA,Australia,keypress
6,congruent,"['The', 'GUEST', 'that the', 'host', 'KISSED', 'brought', 'a', 'CAKE', 'to', 'the', 'PARTY']",object,The guest brought a cake?,main_clause,y,1,1.9254092800001672,036,right,female,English,23,NA,Australia,keypress
7,incongruent,"['THE', 'clerk', 'that the', 'BOSS', 'liked', 'had', 'A', 'desk', 'by', 'THE', 'window']",object,The boss had a desk by the window?,main_clause,n,1,4.963805733001209,036,right,female,English,23,NA,Australia,keypress
8,incongruent,"['THE', 'guy', 'that the', 'JUDGE', 'thanked', 'left', 'THE', 'room', 'with', 'A', 'smile']",object,The judge thanked the guy?,relative_clause,y,1,2.6411597980004444,036,right,female,English,23,NA,Australia,keypress
9,other,"['The', 'HAT', 'that was', 'WORN', 'by the', 'BOY', 'with a', 'JACKET', 'was too', 'SMALL', 'for the', 'MAN']",assorted,The jacket was too small?,other,y,0,2.0248078409968,036,right,female,English,23,NA,Australia,keypress
10,other,"['The', 'MAN', 'who was', 'SHORT', 'gave his', 'WIFE', 'some red', 'CANDLES', 'for her', 'BIRTHDAY']",assorted,The man was short?,other,y,1,1.8084352430014403,036,right,female,English,23,NA,Australia,keypress
11,incongruent,"['THE', 'nurse', 'THAT', 'blamed', 'THE', 'coach', 'CHECKED THE', 'file', 'OF THE', 'gymnast']",subject,The nurse checked the file?,main_clause,y,1,1.3563678550017355,036,right,female,English,23,NA,Australia,keypress
12,other,"['The', 'DOG', 'that', 'BARKED', 'is very', 'BIG', 'and very', 'FRIENDLY', 'but', 'DOESN’T', 'like', 'CATS']",assorted,The dog is very big?,other,y,1,1.6080583350012605,036,right,female,English,23,NA,Australia,keypress
13,congruent,"['The', 'NIECE', 'that', 'KISSED', 'the', 'AUNT', 'sang a', 'SONG', 'for the', 'GUESTS']",subject,The niece kissed the aunt?,relative_clause,y,1,1.3031949149990396,036,right,female,English,23,NA,Australia,keypress
14,congruent,"['The', 'DEAN', 'that the', 'boy', 'CALLED', 'had', 'a', 'VOICE', 'full', 'of', 'ANGER']",object,The boy called the dean?,relative_clause,y,1,2.1419423810002627,036,right,female,English,23,NA,Australia,keypress
15,incongruent,"['THE', 'whale', 'that the', 'SHARK', 'bit', 'won', 'THE', 'fight', 'in', 'THE', 'end']",object,The shark won the fight?,main_clause,n,1,2.794177865001984,036,right,female,English,23,NA,Australia,keypress
16,other,"['The', 'BOSS', 'was', 'HAPPY', 'to', 'SEE', 'the', 'WORK', 'that', 'THE', 'two', 'GIRLS', 'had', 'DONE']",assorted,The girls were happy?,other,n,1,1.2393667989999813,036,right,female,English,23,NA,Australia,keypress
17,incongruent,"['THE', 'bug', 'THAT', 'attacked', 'THE', 'ant', 'WAS AS', 'big', 'AS A', 'coin']",subject,The ant attacked the bug?,relative_clause,n,1,1.7072981050005185,036,right,female,English,23,NA,Australia,keypress
18,other,"['The', 'CUP', 'was', 'MADE', 'from green', 'PLASTIC', 'and was', 'FILLED', 'with', 'JUICE']",assorted,The cup was made from plastic?,other,y,1,1.805593263001356,036,right,female,English,23,NA,Australia,keypress
19,other,"['The', 'COLOUR', 'of the', 'HOUSE', 'was', 'BRIGHTER', 'than the', 'MEN', 'who travelled', 'EXPECTED']",assorted,The men were colourfully dressed?,other,n,1,2.375742509997508,036,right,female,English,23,NA,Australia,keypress
20,congruent,"['The', 'GIRL', 'that the', 'nerd', 'THANKED', 'broke', 'the', 'VASE', 'with', 'the', 'FLOWERS']",object,The girl broke the vase?,main_clause,y,1,1.9909868909999204,036,right,female,English,23,NA,Australia,keypress
21,other,"['The', 'GIRL', 'on', 'THE', 'school', 'TRIP', 'saw a', 'FROG', 'and', 'LATER', 'she', 'SAW', 'a', 'MOUSE']",assorted,The girl saw a mouse first?,other,n,1,1.5230775519994495,036,right,female,English,23,NA,Australia,keypress
22,incongruent,"['THE', 'boy', 'that the', 'GIRL', 'helped', 'got', 'AN', 'A', 'on', 'THE', 'test']",object,The boy helped the girl?,relative_clause,n,1,1.6904672070013476,036,right,female,English,23,NA,Australia,keypress
23,incongruent,"['THE', 'dean', 'that the', 'GUARD', 'heard', 'made', 'A', 'call', 'about', 'THE', 'matter']",object,The dean made a call?,main_clause,y,1,1.2203022020003118,036,right,female,English,23,NA,Australia,keypress
24,incongruent,"['THE', 'count', 'THAT', 'knew', 'THE', 'queen', 'OWNED A', 'castle', 'BY THE', 'lake']",subject,The queen knew the count?,relative_clause,y,0,1.825175770001806,036,right,female,English,23,NA,Australia,keypress
25,other,"['The', 'DESSERT', 'was', 'SERVED', 'with', 'CUSTARD', 'and', 'FRUIT', 'then', 'THERE', 'was', 'COFFEE']",assorted,The coffee was before dessert?,other,n,1,1.8892859500010672,036,right,female,English,23,NA,Australia,keypress
26,incongruent,"['THE', 'groom', 'that the', 'AUNT', 'charmed', 'raised', 'A', 'toast', 'to', 'THE', 'parents']",object,The groom raised a toast?,main_clause,y,1,1.6250901659986994,036,right,female,English,23,NA,Australia,keypress
27,other,"['The', 'FISH', 'was', 'CAUGHT', 'by the', 'GIRL', 'on the', 'BOAT', 'on a', 'FRIDAY']",assorted,The fish was caught by the boy?,other,n,1,1.5707889729965243,036,right,female,English,23,NA,Australia,keypress
28,congruent,"['The', 'PRIEST', 'that', 'PAID', 'the', 'COOK', 'signed the', 'CHECK', 'at the', 'BANK']",subject,The cook signed the check?,main_clause,n,1,1.573585730002378,036,right,female,English,23,NA,Australia,keypress
29,other,"['The', 'CAT', 'chased the', 'BIRD', 'but', 'IT', 'flew', 'AWAY', 'into the', 'SUNSET']",assorted,The cat chased the bird?,other,y,1,1.2708200619999843,036,right,female,English,23,NA,Australia,keypress
30,incongruent,"['THE', 'kid', 'THAT', 'followed', 'THE', 'dad', 'HAD SOME', 'mud', 'ON HIS', 'shoes']",subject,The dad had some mud on his shoes?,main_clause,n,1,3.093925806999323,036,right,female,English,23,NA,Australia,keypress
31,incongruent,"['THE', 'fox', 'that the', 'WOLF', 'chased', 'hurt', 'ITS', 'paws', 'on', 'THE', 'way']",object,The wolf hurt its paws?,main_clause,n,1,1.8915787280020595,036,right,female,English,23,NA,Australia,keypress
32,congruent,"['The', 'PRINCE', 'that', 'HELPED', 'the', 'GIRL', 'had a', 'HEAD', 'of blonde', 'HAIR']",subject,The girl helped the prince?,relative_clause,n,1,1.43959636100044,036,right,female,English,23,NA,Australia,keypress
33,congruent,"['The', 'CAT', 'that the', 'dog', 'FOUGHT', 'licked', 'its', 'WOUNDS', 'in', 'the', 'CORNER']",object,The dog fought the cat?,relative_clause,n,0,1.172865535998426,036,right,female,English,23,NA,Australia,keypress
34,other,"['The', 'DESK', 'was', 'NEW', 'but', 'DUSTY', 'and', 'COVERED', 'with old', 'BOOKS']",assorted,The desk was old?,other,y,0,1.4402011710008082,036,right,female,English,23,NA,Australia,keypress
35,other,"['The', 'BOY', 'who', 'HAD', 'a', 'BIRTHDAY', 'called', 'HIS', 'best', 'FRIEND', 'for a', 'CHAT']",assorted,The boy called his best friend?,other,y,1,1.789468429000408,036,right,female,English,23,NA,Australia,keypress
36,congruent,"['The', 'TRADIE', 'that the', 'man', 'THANKED', 'left', 'his', 'WALLET', 'in', 'the', 'CAR']",object,The tradie left his wallet?,main_clause,y,1,1.5070831230004842,036,right,female,English,23,NA,Australia,keypress
37,incongruent,"['THE', 'maid', 'that the', 'CHEF', 'loved', 'quit', 'THE', 'job', 'at', 'THE', 'house']",object,The chef loved the maid?,relative_clause,y,1,1.3065017370026908,036,right,female,English,23,NA,Australia,keypress
38,congruent,"['The', 'ROD', 'that', 'BENT', 'the', 'PIPE', 'had a', 'HOLE', 'in the', 'MIDDLE']",subject,The rod bent the pipe?,relative_clause,y,1,2.5572722950018942,036,right,female,English,23,NA,Australia,keypress
39,incongruent,"['THE', 'cook', 'THAT', 'hugged', 'THE', 'maid', 'HAD A', 'tear', 'ON HER', 'cheek']",subject,The cook hugged the maid?,relative_clause,y,1,1.091172821001237,036,right,female,English,23,NA,Australia,keypress
40,incongruent,"['THE', 'king', 'THAT', 'pleased', 'THE', 'guest', 'POURED THE', 'wine', 'FROM THE', 'jug']",subject,The king pleased the guest?,relative_clause,y,1,1.0059859590000997,036,right,female,English,23,NA,Australia,keypress
41,other,"['The', 'GIRL', 'and the', 'BOY', 'that', 'OWNED', 'the', 'HORSE', 'had', 'MUD', 'on their', 'CLOTHES']",assorted,The boy and girl own a horse?,other,y,1,1.3070745500008345,036,right,female,English,23,NA,Australia,keypress
42,incongruent,"['THE', 'scout', 'that the', 'COACH', 'punched', 'had', 'A', 'fight', 'with', 'A', 'manager']",object,The scout had a fight?,main_clause,y,1,1.4071173720003571,036,right,female,English,23,NA,Australia,keypress
43,incongruent,"['THE', 'desk', 'THAT', 'scratched', 'THE', 'bed', 'WAS TOO', 'old', 'TO BE', 'moved']",subject,The desk was too old?,main_clause,y,1,2.343712656002026,036,right,female,English,23,NA,Australia,keypress
44,incongruent,"['THE', 'thug', 'THAT', 'saw', 'THE', 'man', 'HAD A', 'hat', 'ON HIS', 'head']",subject,The thug had a hat on his head?,main_clause,y,1,1.4400052650016733,036,right,female,English,23,NA,Australia,keypress
45,congruent,"['The', 'CROOK', 'that the', 'thief', 'WARNED', 'fled', 'the', 'TOWN', 'the', 'next', 'MORNING']",object,The thief warned the crook?,relative_clause,n,0,1.5738081239978785,036,right,female,English,23,NA,Australia,keypress
46,other,"['The', 'JOB', 'that was', 'GIVEN', 'was', 'DIFFERENT', 'to', 'WHAT', 'she', 'EXPECTED']",assorted,The job was unexpected?,other,y,1,2.02490994999971,036,right,female,English,23,NA,Australia,keypress
47,other,"['The', 'CAR', 'that was', 'NEW', 'had', 'JUST', 'been', 'CLEANED', 'by', 'THE', 'old', 'LADY']",assorted,The car was new?,other,y,1,1.456730530000641,036,right,female,English,23,NA,Australia,keypress
48,other,"['The', 'CONCERT', 'started', 'LATER', 'than', 'WHAT', 'the', 'LADY', 'told the', 'TRAVELER']",assorted,The concert started later than the travellers expected?,other,n,0,2.9582196560004377,036,right,female,English,23,NA,Australia,keypress
49,other,"['The', 'GIRL', 'kicked the', 'BALL', 'into the', 'WINDOW', 'but it', 'DID', 'not', 'BREAK']",assorted,The girl kicked the ball?,other,y,1,1.1563688259993796,036,right,female,English,23,NA,Australia,keypress
50,incongruent,"['THE', 'boat', 'that the', 'YACHT', 'chased', 'made', 'A', 'turn', 'at', 'THE', 'boathouse']",object,The boat chased the yacht?,relative_clause,y,0,2.7608731239997724,036,right,female,English,23,NA,Australia,keypress
51,incongruent,"['THE', 'shelf', 'THAT', 'bumped', 'THE', 'piano', 'HAD SOME', 'dust', 'ON ITS', 'top']",subject,The piano had dust on its top?,main_clause,y,0,1.5572611530005815,036,right,female,English,23,NA,Australia,keypress
52,other,"['The', 'BOOK', 'that the', 'LADY', 'with a', 'TATTOO', 'had', 'WRITTEN', 'was her', 'BEST', 'book', 'YET']",assorted,The man wrote a book?,other,n,1,1.1556949980003992,036,right,female,English,23,NA,Australia,keypress
53,congruent,"['The', 'FRUIT', 'that the', 'cake', 'SQUASHED', 'made', 'a', 'MESS', 'in', 'the', 'BAG']",object,The fruit squashed the cake?,relative_clause,y,0,2.791833047998807,036,right,female,English,23,NA,Australia,keypress
54,incongruent,"['THE', 'nun', 'that the', 'MONK', 'blessed', 'lit', 'A', 'candle', 'on', 'THE', 'table']",object,The monk blessed the nun?,relative_clause,y,1,3.426635851003084,036,right,female,English,23,NA,Australia,keypress
55,congruent,"['The', 'BUM', 'that', 'SCARED', 'the', 'COP', 'crossed the', 'STREET', 'at the', 'LIGHT']",subject,The cop crossed the street?,main_clause,n,1,2.176235038001323,036,right,female,English,23,NA,Australia,keypress
56,other,"['The', 'BIKE', 'that was', 'YELLOW', 'and', 'SHINY', 'belonged', 'TO', 'the', 'BOY', 'with the', 'HAT']",assorted,The bike was shiny?,other,y,1,1.2875185619996046,036,right,female,English,23,NA,Australia,keypress
57,congruent,"['The', 'SAILOR', 'that', 'PUSHED', 'the', 'BANKER', 'hurt his', 'FOOT', 'in the', 'BRAWL']",subject,The sailor pushed the banker?,relative_clause,y,1,1.3749621639981342,036,right,female,English,23,NA,Australia,keypress
